"date","commodity","country","district","grade","price_type","price_lkr_per_kg","currency","unit","market_level","frequency","source","source_url"
"2025-07-08","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1920.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Badulla","Grade 1","average","1933.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Colombo","Grade 1","average","1888.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1985.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Galle","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Galle","Grade 1","average","1975.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Matara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Matara","Grade 1","average","1988.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2040.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","National","Grade 1","average","1993.64","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","National","Grade 2","highest","1920.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","National","Grade 2","average","1850.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kandy","Grade 1","average","2018.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Matale","Grade 1","highest","2060.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Matale","Grade 1","average","2037.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1973.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1850.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Badulla","Grade 1","average","1933.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Colombo","Grade 1","average","1863.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1985.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Galle","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Galle","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Matara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Matara","Grade 1","average","1969.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Hambantota","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","National","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","National","Grade 1","average","1979.57","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","National","Grade 2","highest","1850.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-01","black_pepper","Sri Lanka","National","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kandy","Grade 1","average","2041.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1700.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kandy","Grade 2","average","1700.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Matale","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Matale","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1930.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Badulla","Grade 1","average","2041.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Colombo","Grade 1","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-06-24","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
